uri1	AGROVOC LABELS	match	GEMET LABELS	uri2	
http://aims.fao.org/aos/agrovoc/c_28352	Electrolysis	http://www.w3.org/2004/02/skos/mapping#exactMatch	electrolysis	http://www.eionet.europa.eu/gemet/concept/2618
http://aims.fao.org/aos/agrovoc/c_28357	Encapsulation	http://www.w3.org/2004/02/skos/mapping#exactMatch	encapsulation	http://www.eionet.europa.eu/gemet/concept/2693
http://aims.fao.org/aos/agrovoc/c_28423	Refrigeration industry	http://www.w3.org/2004/02/skos/mapping#exactMatch	refrigeration industry	http://www.eionet.europa.eu/gemet/concept/7043
http://aims.fao.org/aos/agrovoc/c_28457	membranes	http://www.w3.org/2004/02/skos/mapping#exactMatch	membrane	http://www.eionet.europa.eu/gemet/concept/5150
http://aims.fao.org/aos/agrovoc/c_28508	Polyvinyl chloride	http://www.w3.org/2004/02/skos/mapping#exactMatch	polyvinyl chloride	http://www.eionet.europa.eu/gemet/concept/6505
http://aims.fao.org/aos/agrovoc/c_28514	Pumping	http://www.w3.org/2004/02/skos/mapping#exactMatch	pumping	http://www.eionet.europa.eu/gemet/concept/6833
http://aims.fao.org/aos/agrovoc/c_28641	Building industry	http://www.w3.org/2004/02/skos/mapping#exactMatch	building industry	http://www.eionet.europa.eu/gemet/concept/1039
http://aims.fao.org/aos/agrovoc/c_28647	Civil law	http://www.w3.org/2004/02/skos/mapping#exactMatch	civil law	http://www.eionet.europa.eu/gemet/concept/1437
http://aims.fao.org/aos/agrovoc/c_28651	Commercial law	http://www.w3.org/2004/02/skos/mapping#exactMatch	commercial law	http://www.eionet.europa.eu/gemet/concept/1590
http://aims.fao.org/aos/agrovoc/c_28674	economic situation	http://www.w3.org/2004/02/skos/mapping#exactMatch	economic situation	http://www.eionet.europa.eu/gemet/concept/2505
http://aims.fao.org/aos/agrovoc/c_28676	Economic trends	http://www.w3.org/2004/02/skos/mapping#exactMatch	economic trend	http://www.eionet.europa.eu/gemet/concept/2511
http://aims.fao.org/aos/agrovoc/c_28704	International law	http://www.w3.org/2004/02/skos/mapping#exactMatch	international law	http://www.eionet.europa.eu/gemet/concept/4430
http://aims.fao.org/aos/agrovoc/c_28713	labour market	http://www.w3.org/2004/02/skos/mapping#exactMatch	labour market	http://www.eionet.europa.eu/gemet/concept/4581
http://aims.fao.org/aos/agrovoc/c_28714	Labour relations	http://www.w3.org/2004/02/skos/mapping#exactMatch	labour relations	http://www.eionet.europa.eu/gemet/concept/4584
http://aims.fao.org/aos/agrovoc/c_28728	Market prices	http://www.w3.org/2004/02/skos/mapping#exactMatch	market price	http://www.eionet.europa.eu/gemet/concept/13255
http://aims.fao.org/aos/agrovoc/c_28753	Public debt	http://www.w3.org/2004/02/skos/mapping#exactMatch	public debt	http://www.eionet.europa.eu/gemet/concept/13249
http://aims.fao.org/aos/agrovoc/c_28758	Public works	http://www.w3.org/2004/02/skos/mapping#exactMatch	public works	http://www.eionet.europa.eu/gemet/concept/6824
http://aims.fao.org/aos/agrovoc/c_28759	quality of life	http://www.w3.org/2004/02/skos/mapping#exactMatch	quality of life	http://www.eionet.europa.eu/gemet/concept/6861
http://aims.fao.org/aos/agrovoc/c_28767	Social costs	http://www.w3.org/2004/02/skos/mapping#exactMatch	social cost	http://www.eionet.europa.eu/gemet/concept/7787
http://aims.fao.org/aos/agrovoc/c_28770	Social values	http://www.w3.org/2004/02/skos/mapping#exactMatch	social value	http://www.eionet.europa.eu/gemet/concept/7821
http://aims.fao.org/aos/agrovoc/c_28781	Training centres	http://www.w3.org/2004/02/skos/mapping#exactMatch	training centre	http://www.eionet.europa.eu/gemet/concept/8608
http://aims.fao.org/aos/agrovoc/c_28825	Agricultural planning	http://www.w3.org/2004/02/skos/mapping#exactMatch	agricultural planning	http://www.eionet.europa.eu/gemet/concept/213
http://aims.fao.org/aos/agrovoc/c_28831	Agroindustry	http://www.w3.org/2004/02/skos/mapping#exactMatch	agroindustry	http://www.eionet.europa.eu/gemet/concept/240
http://aims.fao.org/aos/agrovoc/c_28835	Applied research	http://www.w3.org/2004/02/skos/mapping#exactMatch	applied research	http://www.eionet.europa.eu/gemet/concept/11146
http://aims.fao.org/aos/agrovoc/c_28855	democracy	http://www.w3.org/2004/02/skos/mapping#exactMatch	democracy	http://www.eionet.europa.eu/gemet/concept/2054
http://aims.fao.org/aos/agrovoc/c_28994	Aromatic hydrocarbons	http://www.w3.org/2004/02/skos/mapping#exactMatch	aromatic hydrocarbon	http://www.eionet.europa.eu/gemet/concept/562
http://aims.fao.org/aos/agrovoc/c_28999	housing needs	http://www.w3.org/2004/02/skos/mapping#exactMatch	housing need	http://www.eionet.europa.eu/gemet/concept/4034
http://aims.fao.org/aos/agrovoc/c_29009	colloidal state	http://www.w3.org/2004/02/skos/mapping#exactMatch	colloidal state	http://www.eionet.europa.eu/gemet/concept/1568
http://aims.fao.org/aos/agrovoc/c_29109	earthworms	http://www.w3.org/2004/02/skos/mapping#exactMatch	earthworm	http://www.eionet.europa.eu/gemet/concept/2408
http://aims.fao.org/aos/agrovoc/c_29174	Western Asia	http://www.w3.org/2004/02/skos/mapping#exactMatch	Western Asia	http://www.eionet.europa.eu/gemet/concept/9294
http://aims.fao.org/aos/agrovoc/c_29198	Human diseases	http://www.w3.org/2004/02/skos/mapping#exactMatch	human disease	http://www.eionet.europa.eu/gemet/concept/4046
http://aims.fao.org/aos/agrovoc/c_29545	Atmospheric chemistry	http://www.w3.org/2004/02/skos/mapping#exactMatch	atmospheric chemistry	http://www.eionet.europa.eu/gemet/concept/621
http://aims.fao.org/aos/agrovoc/c_29546	Atmospheric circulation	http://www.w3.org/2004/02/skos/mapping#exactMatch	atmospheric circulation	http://www.eionet.europa.eu/gemet/concept/622
http://aims.fao.org/aos/agrovoc/c_29550	Atmospheric physics	http://www.w3.org/2004/02/skos/mapping#exactMatch	atmospheric physics	http://www.eionet.europa.eu/gemet/concept/634
http://aims.fao.org/aos/agrovoc/c_29554	climatic factors	http://www.w3.org/2004/02/skos/mapping#exactMatch	climatic factor	http://www.eionet.europa.eu/gemet/concept/1474
http://aims.fao.org/aos/agrovoc/c_29685	water levels	http://www.w3.org/2004/02/skos/mapping#exactMatch	water level	http://www.eionet.europa.eu/gemet/concept/9190
http://aims.fao.org/aos/agrovoc/c_29699	Caspian Sea	http://www.w3.org/2004/02/skos/mapping#exactMatch	Caspian Sea	http://www.eionet.europa.eu/gemet/concept/14843
http://aims.fao.org/aos/agrovoc/c_29769	economic structure	http://www.w3.org/2004/02/skos/mapping#exactMatch	economic structure	http://www.eionet.europa.eu/gemet/concept/13148
http://aims.fao.org/aos/agrovoc/c_29770	Emergency relief	http://www.w3.org/2004/02/skos/mapping#exactMatch	emergency relief	http://www.eionet.europa.eu/gemet/concept/2657
http://aims.fao.org/aos/agrovoc/c_29785	financing	http://www.w3.org/2004/02/skos/mapping#exactMatch	financing	http://www.eionet.europa.eu/gemet/concept/3205
http://aims.fao.org/aos/agrovoc/c_31256	Atrazine	http://www.w3.org/2004/02/skos/mapping#exactMatch	atrazine	http://www.eionet.europa.eu/gemet/concept/11713
http://aims.fao.org/aos/agrovoc/c_31904	tectonics	http://www.w3.org/2004/02/skos/mapping#exactMatch	tectonics	http://www.eionet.europa.eu/gemet/concept/8344
http://aims.fao.org/aos/agrovoc/c_32377	Animal rights	http://www.w3.org/2004/02/skos/mapping#exactMatch	animal rights	http://www.eionet.europa.eu/gemet/concept/11477
http://aims.fao.org/aos/agrovoc/c_32389	Bioaccumulation	http://www.w3.org/2004/02/skos/mapping#exactMatch	bioaccumulation	http://www.eionet.europa.eu/gemet/concept/798
http://aims.fao.org/aos/agrovoc/c_32489	Lignite	http://www.w3.org/2004/02/skos/mapping#exactMatch	lignite	http://www.eionet.europa.eu/gemet/concept/4818
http://aims.fao.org/aos/agrovoc/c_32525	Private sector	http://www.w3.org/2004/02/skos/mapping#exactMatch	private sector	http://www.eionet.europa.eu/gemet/concept/6640
http://aims.fao.org/aos/agrovoc/c_32526	Public sector	http://www.w3.org/2004/02/skos/mapping#exactMatch	public sector	http://www.eionet.europa.eu/gemet/concept/6816
http://aims.fao.org/aos/agrovoc/c_32529	Radon	http://www.w3.org/2004/02/skos/mapping#exactMatch	radon	http://www.eionet.europa.eu/gemet/concept/6935
http://aims.fao.org/aos/agrovoc/c_32531	Red tide	http://www.w3.org/2004/02/skos/mapping#exactMatch	red tide	http://www.eionet.europa.eu/gemet/concept/7029
http://aims.fao.org/aos/agrovoc/c_32634	Ammonium	http://www.w3.org/2004/02/skos/mapping#exactMatch	ammonium	http://www.eionet.europa.eu/gemet/concept/379
http://aims.fao.org/aos/agrovoc/c_32704	Titanium	http://www.w3.org/2004/02/skos/mapping#exactMatch	titanium	http://www.eionet.europa.eu/gemet/concept/8495
http://aims.fao.org/aos/agrovoc/c_32926	Animal migration	http://www.w3.org/2004/02/skos/mapping#exactMatch	animal migration	http://www.eionet.europa.eu/gemet/concept/5237
http://aims.fao.org/aos/agrovoc/c_32983	biogeochemical cycle	http://www.w3.org/2004/02/skos/mapping#exactMatch	biogeochemical cycle	http://www.eionet.europa.eu/gemet/concept/833
http://aims.fao.org/aos/agrovoc/c_33116	Platinum	http://www.w3.org/2004/02/skos/mapping#exactMatch	platinum	http://www.eionet.europa.eu/gemet/concept/6338
http://aims.fao.org/aos/agrovoc/c_33467	DDT	http://www.w3.org/2004/02/skos/mapping#exactMatch	DDT	http://www.eionet.europa.eu/gemet/concept/1996
http://aims.fao.org/aos/agrovoc/c_33475	Dendrochronology	http://www.w3.org/2004/02/skos/mapping#exactMatch	dendrochronology	http://www.eionet.europa.eu/gemet/concept/2069
http://aims.fao.org/aos/agrovoc/c_33483	Environmental impact assessment	http://www.w3.org/2004/02/skos/mapping#exactMatch	environmental impact assessment	http://www.eionet.europa.eu/gemet/concept/2830
http://aims.fao.org/aos/agrovoc/c_33509	Karst	http://www.w3.org/2004/02/skos/mapping#exactMatch	karst	http://www.eionet.europa.eu/gemet/concept/4545
http://aims.fao.org/aos/agrovoc/c_33530	public opinion	http://www.w3.org/2004/02/skos/mapping#exactMatch	public opinion	http://www.eionet.europa.eu/gemet/concept/6804
http://aims.fao.org/aos/agrovoc/c_33552	soil organisms	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil organism	http://www.eionet.europa.eu/gemet/concept/7876
http://aims.fao.org/aos/agrovoc/c_33949	Biodiversity	http://www.w3.org/2004/02/skos/mapping#exactMatch	biodiversity	http://www.eionet.europa.eu/gemet/concept/827
http://aims.fao.org/aos/agrovoc/c_34000	Gasification	http://www.w3.org/2004/02/skos/mapping#exactMatch	gasification	http://www.eionet.europa.eu/gemet/concept/3581
http://aims.fao.org/aos/agrovoc/c_34011	Disabled persons	http://www.w3.org/2004/02/skos/mapping#exactMatch	disabled person	http://www.eionet.europa.eu/gemet/concept/2213
http://aims.fao.org/aos/agrovoc/c_34013	Health hazards	http://www.w3.org/2004/02/skos/mapping#exactMatch	health hazard	http://www.eionet.europa.eu/gemet/concept/3872
http://aims.fao.org/aos/agrovoc/c_34024	infectious diseases	http://www.w3.org/2004/02/skos/mapping#exactMatch	infectious disease	http://www.eionet.europa.eu/gemet/concept/4288
http://aims.fao.org/aos/agrovoc/c_34068	Overfishing	http://www.w3.org/2004/02/skos/mapping#exactMatch	overfishing	http://www.eionet.europa.eu/gemet/concept/5960
http://aims.fao.org/aos/agrovoc/c_34115	sea level	http://www.w3.org/2004/02/skos/mapping#exactMatch	sea level	http://www.eionet.europa.eu/gemet/concept/7513
http://aims.fao.org/aos/agrovoc/c_34145	water purification	http://www.w3.org/2004/02/skos/mapping#exactMatch	water purification	http://www.eionet.europa.eu/gemet/concept/9210
http://aims.fao.org/aos/agrovoc/c_34217	artificial satellites	http://www.w3.org/2004/02/skos/mapping#exactMatch	artificial satellite	http://www.eionet.europa.eu/gemet/concept/587
http://aims.fao.org/aos/agrovoc/c_34231	Cardiovascular diseases	http://www.w3.org/2004/02/skos/mapping#exactMatch	cardiovascular disease	http://www.eionet.europa.eu/gemet/concept/1185
http://aims.fao.org/aos/agrovoc/c_34251	Cytotoxicity	http://www.w3.org/2004/02/skos/mapping#exactMatch	cytotoxicity	http://www.eionet.europa.eu/gemet/concept/1946
http://aims.fao.org/aos/agrovoc/c_34277	Expert systems	http://www.w3.org/2004/02/skos/mapping#exactMatch	expert system	http://www.eionet.europa.eu/gemet/concept/3054
http://aims.fao.org/aos/agrovoc/c_34285	genetically modified organisms	http://www.w3.org/2004/02/skos/mapping#exactMatch	genetically modified organism	http://www.eionet.europa.eu/gemet/concept/14602
http://aims.fao.org/aos/agrovoc/c_34300	insulating materials	http://www.w3.org/2004/02/skos/mapping#exactMatch	insulating material	http://www.eionet.europa.eu/gemet/concept/15020
http://aims.fao.org/aos/agrovoc/c_34305	Land conservation	http://www.w3.org/2004/02/skos/mapping#exactMatch	land conservation	http://www.eionet.europa.eu/gemet/concept/4610
http://aims.fao.org/aos/agrovoc/c_34312	Malaria	http://www.w3.org/2004/02/skos/mapping#exactMatch	malaria	http://www.eionet.europa.eu/gemet/concept/4974
http://aims.fao.org/aos/agrovoc/c_34316	Neurotoxicity	http://www.w3.org/2004/02/skos/mapping#exactMatch	neurotoxicity	http://www.eionet.europa.eu/gemet/concept/5575
http://aims.fao.org/aos/agrovoc/c_34762	Dairy farms	http://www.w3.org/2004/02/skos/mapping#exactMatch	dairy farm	http://www.eionet.europa.eu/gemet/concept/1950
http://aims.fao.org/aos/agrovoc/c_34763	Waste management	http://www.w3.org/2004/02/skos/mapping#exactMatch	waste management	http://www.eionet.europa.eu/gemet/concept/9092
http://aims.fao.org/aos/agrovoc/c_34779	European Union	http://www.w3.org/2004/02/skos/mapping#exactMatch	European Union	http://www.eionet.europa.eu/gemet/concept/3006
http://aims.fao.org/aos/agrovoc/c_34803	chlorination	http://www.w3.org/2004/02/skos/mapping#exactMatch	chlorination	http://www.eionet.europa.eu/gemet/concept/1371
http://aims.fao.org/aos/agrovoc/c_34806	Chlorofluorocarbons	http://www.w3.org/2004/02/skos/mapping#exactMatch	chlorofluorocarbon	http://www.eionet.europa.eu/gemet/concept/1381
http://aims.fao.org/aos/agrovoc/c_34836	Global warming	http://www.w3.org/2004/02/skos/mapping#exactMatch	global warming	http://www.eionet.europa.eu/gemet/concept/3692
http://aims.fao.org/aos/agrovoc/c_34841	Greenhouse gases	http://www.w3.org/2004/02/skos/mapping#exactMatch	greenhouse gas	http://www.eionet.europa.eu/gemet/concept/3763
http://aims.fao.org/aos/agrovoc/c_34866	Mutagenicity	http://www.w3.org/2004/02/skos/mapping#exactMatch	mutagenicity	http://www.eionet.europa.eu/gemet/concept/5456
http://aims.fao.org/aos/agrovoc/c_34980	acceptable daily intake	http://www.w3.org/2004/02/skos/mapping#exactMatch	acceptable daily intake	http://www.eionet.europa.eu/gemet/concept/91
http://aims.fao.org/aos/agrovoc/c_34981	acid deposition	http://www.w3.org/2004/02/skos/mapping#exactMatch	acid deposition	http://www.eionet.europa.eu/gemet/concept/42
http://aims.fao.org/aos/agrovoc/c_34990	Anaerobic treatment	http://www.w3.org/2004/02/skos/mapping#exactMatch	anaerobic treatment	http://www.eionet.europa.eu/gemet/concept/12600
http://aims.fao.org/aos/agrovoc/c_34996	anthropogenic factors	http://www.w3.org/2004/02/skos/mapping#exactMatch	anthropogenic factor	http://www.eionet.europa.eu/gemet/concept/470
http://aims.fao.org/aos/agrovoc/c_35012	Bioethics	http://www.w3.org/2004/02/skos/mapping#exactMatch	bioethics	http://www.eionet.europa.eu/gemet/concept/830
http://aims.fao.org/aos/agrovoc/c_35030	Biosafety	http://www.w3.org/2004/02/skos/mapping#exactMatch	biosafety	http://www.eionet.europa.eu/gemet/concept/891
http://aims.fao.org/aos/agrovoc/c_35033	stratosphere	http://www.w3.org/2004/02/skos/mapping#exactMatch	stratosphere	http://www.eionet.europa.eu/gemet/concept/8128
http://aims.fao.org/aos/agrovoc/c_35034	troposphere	http://www.w3.org/2004/02/skos/mapping#exactMatch	troposphere	http://www.eionet.europa.eu/gemet/concept/8695
http://aims.fao.org/aos/agrovoc/c_35055	Chlorinated hydrocarbons	http://www.w3.org/2004/02/skos/mapping#exactMatch	chlorinated hydrocarbon	http://www.eionet.europa.eu/gemet/concept/1368
http://aims.fao.org/aos/agrovoc/c_35166	Landscape conservation	http://www.w3.org/2004/02/skos/mapping#exactMatch	landscape conservation	http://www.eionet.europa.eu/gemet/concept/4653
http://aims.fao.org/aos/agrovoc/c_35231	Novel foods	http://www.w3.org/2004/02/skos/mapping#exactMatch	novel food	http://www.eionet.europa.eu/gemet/concept/5701
http://aims.fao.org/aos/agrovoc/c_35236	Occupational health	http://www.w3.org/2004/02/skos/mapping#exactMatch	occupational health	http://www.eionet.europa.eu/gemet/concept/5784
http://aims.fao.org/aos/agrovoc/c_35237	Organic wastes	http://www.w3.org/2004/02/skos/mapping#exactMatch	organic waste	http://www.eionet.europa.eu/gemet/concept/5913
http://aims.fao.org/aos/agrovoc/c_35242	Garden wastes	http://www.w3.org/2004/02/skos/mapping#exactMatch	garden waste	http://www.eionet.europa.eu/gemet/concept/3562
http://aims.fao.org/aos/agrovoc/c_35252	Ozone layer	http://www.w3.org/2004/02/skos/mapping#exactMatch	ozone layer	http://www.eionet.europa.eu/gemet/concept/5993
http://aims.fao.org/aos/agrovoc/c_35254	Tropospheric ozone	http://www.w3.org/2004/02/skos/mapping#exactMatch	tropospheric ozone	http://www.eionet.europa.eu/gemet/concept/8696
http://aims.fao.org/aos/agrovoc/c_35287	quality assurance	http://www.w3.org/2004/02/skos/mapping#exactMatch	quality assurance	http://www.eionet.europa.eu/gemet/concept/6859
http://aims.fao.org/aos/agrovoc/c_35294	Riparian zones	http://www.w3.org/2004/02/skos/mapping#exactMatch	riparian zone	http://www.eionet.europa.eu/gemet/concept/7230
http://aims.fao.org/aos/agrovoc/c_35317	Soil salinity	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil salinity	http://www.eionet.europa.eu/gemet/concept/11233
http://aims.fao.org/aos/agrovoc/c_35332	Sustainable development	http://www.w3.org/2004/02/skos/mapping#exactMatch	sustainable development	http://www.eionet.europa.eu/gemet/concept/8247
http://aims.fao.org/aos/agrovoc/c_35349	Waste reduction	http://www.w3.org/2004/02/skos/mapping#exactMatch	waste reduction	http://www.eionet.europa.eu/gemet/concept/9108
http://aims.fao.org/aos/agrovoc/c_35352	Waste treatment	http://www.w3.org/2004/02/skos/mapping#exactMatch	waste treatment	http://www.eionet.europa.eu/gemet/concept/9121
http://aims.fao.org/aos/agrovoc/c_35388	Runoff	http://www.w3.org/2004/02/skos/mapping#exactMatch	runoff	http://www.eionet.europa.eu/gemet/concept/7340
http://aims.fao.org/aos/agrovoc/c_35649	Temperate forests	http://www.w3.org/2004/02/skos/mapping#exactMatch	temperate forest	http://www.eionet.europa.eu/gemet/concept/8361
http://aims.fao.org/aos/agrovoc/c_35654	Rain forests	http://www.w3.org/2004/02/skos/mapping#exactMatch	rain forest	http://www.eionet.europa.eu/gemet/concept/6949
http://aims.fao.org/aos/agrovoc/c_35655	statistical data	http://www.w3.org/2004/02/skos/mapping#exactMatch	statistical data	http://www.eionet.europa.eu/gemet/concept/8075
http://aims.fao.org/aos/agrovoc/c_35702	Certification	http://www.w3.org/2004/02/skos/mapping#exactMatch	certification	http://www.eionet.europa.eu/gemet/concept/11612
http://aims.fao.org/aos/agrovoc/c_35703	Forest pests	http://www.w3.org/2004/02/skos/mapping#exactMatch	forest pest	http://www.eionet.europa.eu/gemet/concept/3426
http://aims.fao.org/aos/agrovoc/c_35704	Indigenous knowledge	http://www.w3.org/2004/02/skos/mapping#exactMatch	indigenous knowledge	http://www.eionet.europa.eu/gemet/concept/14845
http://aims.fao.org/aos/agrovoc/c_35715	pollution prevention	http://www.w3.org/2004/02/skos/mapping#exactMatch	pollution prevention	http://www.eionet.europa.eu/gemet/concept/10049
http://aims.fao.org/aos/agrovoc/c_35788	Ecotoxicology	http://www.w3.org/2004/02/skos/mapping#exactMatch	ecotoxicology	http://www.eionet.europa.eu/gemet/concept/2530
http://aims.fao.org/aos/agrovoc/c_35794	Landfill leachates	http://www.w3.org/2004/02/skos/mapping#exactMatch	landfill leachate	http://www.eionet.europa.eu/gemet/concept/4626
http://aims.fao.org/aos/agrovoc/c_35868	Carcass disposal	http://www.w3.org/2004/02/skos/mapping#exactMatch	carcass disposal	http://www.eionet.europa.eu/gemet/concept/1177
http://aims.fao.org/aos/agrovoc/c_36089	radioactive decontamination (soil)	http://www.w3.org/2004/02/skos/mapping#exactMatch	radioactive decontamination	http://www.eionet.europa.eu/gemet/concept/6908
http://aims.fao.org/aos/agrovoc/c_36106	Dissolved oxygen	http://www.w3.org/2004/02/skos/mapping#exactMatch	dissolved oxygen	http://www.eionet.europa.eu/gemet/concept/11788
http://aims.fao.org/aos/agrovoc/c_36150	Genotoxicity	http://www.w3.org/2004/02/skos/mapping#exactMatch	genotoxicity	http://www.eionet.europa.eu/gemet/concept/11762
http://aims.fao.org/aos/agrovoc/c_36196	Drinking water treatment	http://www.w3.org/2004/02/skos/mapping#exactMatch	drinking water treatment	http://www.eionet.europa.eu/gemet/concept/2344
http://aims.fao.org/aos/agrovoc/c_36230	Spatial distribution	http://www.w3.org/2004/02/skos/mapping#exactMatch	spatial distribution	http://www.eionet.europa.eu/gemet/concept/11118
http://aims.fao.org/aos/agrovoc/c_36259	Ecotoxicity	http://www.w3.org/2004/02/skos/mapping#exactMatch	ecotoxicity	http://www.eionet.europa.eu/gemet/concept/2528
http://aims.fao.org/aos/agrovoc/c_36263	Environmental legislation	http://www.w3.org/2004/02/skos/mapping#exactMatch	environmental legislation	http://www.eionet.europa.eu/gemet/concept/2862
http://aims.fao.org/aos/agrovoc/c_36315	Soil improvement	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil improvement	http://www.eionet.europa.eu/gemet/concept/7863
http://aims.fao.org/aos/agrovoc/c_36321	Teratogenicity	http://www.w3.org/2004/02/skos/mapping#exactMatch	teratogenicity	http://www.eionet.europa.eu/gemet/concept/8378
http://aims.fao.org/aos/agrovoc/c_36345	Water reuse	http://www.w3.org/2004/02/skos/mapping#exactMatch	water reuse	http://www.eionet.europa.eu/gemet/concept/9227
http://aims.fao.org/aos/agrovoc/c_36361	Information exchange	http://www.w3.org/2004/02/skos/mapping#exactMatch	information exchange	http://www.eionet.europa.eu/gemet/concept/14896
http://aims.fao.org/aos/agrovoc/c_36389	Ecological factors	http://www.w3.org/2004/02/skos/mapping#exactMatch	ecological factor	http://www.eionet.europa.eu/gemet/concept/2450
http://aims.fao.org/aos/agrovoc/c_36390	Social sciences	http://www.w3.org/2004/02/skos/mapping#exactMatch	social science	http://www.eionet.europa.eu/gemet/concept/10057
http://aims.fao.org/aos/agrovoc/c_36402	Marine parks	http://www.w3.org/2004/02/skos/mapping#exactMatch	marine park	http://www.eionet.europa.eu/gemet/concept/10199
http://aims.fao.org/aos/agrovoc/c_36496	refrigerators	http://www.w3.org/2004/02/skos/mapping#exactMatch	refrigerator	http://www.eionet.europa.eu/gemet/concept/7045
http://aims.fao.org/aos/agrovoc/c_36528	arable farming	http://www.w3.org/2004/02/skos/mapping#exactMatch	arable farming	http://www.eionet.europa.eu/gemet/concept/521
http://aims.fao.org/aos/agrovoc/c_36549	Calibration	http://www.w3.org/2004/02/skos/mapping#exactMatch	calibration	http://www.eionet.europa.eu/gemet/concept/1114
http://aims.fao.org/aos/agrovoc/c_36556	Groundwater pollution	http://www.w3.org/2004/02/skos/mapping#exactMatch	groundwater pollution	http://www.eionet.europa.eu/gemet/concept/3784
http://aims.fao.org/aos/agrovoc/c_36576	Arctic region	http://www.w3.org/2004/02/skos/mapping#exactMatch	Arctic region	http://www.eionet.europa.eu/gemet/concept/543
http://aims.fao.org/aos/agrovoc/c_36581	UNCED	http://www.w3.org/2004/02/skos/mapping#exactMatch	UNCED	http://www.eionet.europa.eu/gemet/concept/8745
http://aims.fao.org/aos/agrovoc/c_36649	Biological production	http://www.w3.org/2004/02/skos/mapping#exactMatch	biological production	http://www.eionet.europa.eu/gemet/concept/868
http://aims.fao.org/aos/agrovoc/c_36652	Pentachlorophenol	http://www.w3.org/2004/02/skos/mapping#exactMatch	pentachlorophenol	http://www.eionet.europa.eu/gemet/concept/6106
http://aims.fao.org/aos/agrovoc/c_36660	Information technology	http://www.w3.org/2004/02/skos/mapping#exactMatch	information technology	http://www.eionet.europa.eu/gemet/concept/4313
http://aims.fao.org/aos/agrovoc/c_36661	Internet	http://www.w3.org/2004/02/skos/mapping#exactMatch	Internet	http://www.eionet.europa.eu/gemet/concept/14862
http://aims.fao.org/aos/agrovoc/c_36752	foliage	http://www.w3.org/2004/02/skos/mapping#exactMatch	foliage	http://www.eionet.europa.eu/gemet/concept/3350
http://aims.fao.org/aos/agrovoc/c_36761	Satellite imagery	http://www.w3.org/2004/02/skos/mapping#exactMatch	satellite image	http://www.eionet.europa.eu/gemet/concept/6253
http://aims.fao.org/aos/agrovoc/c_36799	Beneficial organisms	http://www.w3.org/2004/02/skos/mapping#exactMatch	beneficial organism	http://www.eionet.europa.eu/gemet/concept/768
http://aims.fao.org/aos/agrovoc/c_36828	Pilot projects	http://www.w3.org/2004/02/skos/mapping#exactMatch	pilot project	http://www.eionet.europa.eu/gemet/concept/6263
http://aims.fao.org/aos/agrovoc/c_36855	Reflectometry	http://www.w3.org/2004/02/skos/mapping#exactMatch	reflectometry	http://www.eionet.europa.eu/gemet/concept/7038
http://aims.fao.org/aos/agrovoc/c_36891	World Wide Web	http://www.w3.org/2004/02/skos/mapping#exactMatch	World Wide Web	http://www.eionet.europa.eu/gemet/concept/14863
http://aims.fao.org/aos/agrovoc/c_36906	Dosage	http://www.w3.org/2004/02/skos/mapping#exactMatch	dosage	http://www.eionet.europa.eu/gemet/concept/2307
http://aims.fao.org/aos/agrovoc/c_36910	Extraction	http://www.w3.org/2004/02/skos/mapping#exactMatch	extraction	http://www.eionet.europa.eu/gemet/concept/3087
http://aims.fao.org/aos/agrovoc/c_36936	Zoning	http://www.w3.org/2004/02/skos/mapping#exactMatch	zoning	http://www.eionet.europa.eu/gemet/concept/9417
http://aims.fao.org/aos/agrovoc/c_37196	Ammonification	http://www.w3.org/2004/02/skos/mapping#exactMatch	ammonification	http://www.eionet.europa.eu/gemet/concept/378
http://aims.fao.org/aos/agrovoc/c_37250	Maritime law	http://www.w3.org/2004/02/skos/mapping#exactMatch	maritime law	http://www.eionet.europa.eu/gemet/concept/5051
http://aims.fao.org/aos/agrovoc/c_37258	Structure activity relationships	http://www.w3.org/2004/02/skos/mapping#exactMatch	structure-activity relationship	http://www.eionet.europa.eu/gemet/concept/8148
http://aims.fao.org/aos/agrovoc/c_37272	Road construction	http://www.w3.org/2004/02/skos/mapping#exactMatch	road construction	http://www.eionet.europa.eu/gemet/concept/7276
http://aims.fao.org/aos/agrovoc/c_37277	Agricultural landscape	http://www.w3.org/2004/02/skos/mapping#exactMatch	agricultural landscape	http://www.eionet.europa.eu/gemet/concept/204
http://aims.fao.org/aos/agrovoc/c_37336	Population ecology	http://www.w3.org/2004/02/skos/mapping#exactMatch	population ecology	http://www.eionet.europa.eu/gemet/concept/6520
http://aims.fao.org/aos/agrovoc/c_37359	Image processing	http://www.w3.org/2004/02/skos/mapping#exactMatch	image processing	http://www.eionet.europa.eu/gemet/concept/4140
http://aims.fao.org/aos/agrovoc/c_37402	alkanes	http://www.w3.org/2004/02/skos/mapping#exactMatch	alkane	http://www.eionet.europa.eu/gemet/concept/322
http://aims.fao.org/aos/agrovoc/c_37468	New technology	http://www.w3.org/2004/02/skos/mapping#exactMatch	new technology	http://www.eionet.europa.eu/gemet/concept/5585
